ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
101490,에스앤에스텍,‘금융·원전·반도체’ K증시 이끈다…신고가 속출 랠리 [매경 자이앤...,2026-02-20 17:38,https://n.news.naver.com/mnews/article/009/0005639572?sid=101,"삼성전기 역시 4423억원의 거래대금을 기록하며 역사적 고점을 새로 썼고, 두산, 에스앤에스텍, 씨엠티엑스 등 관련 종목들도 신고가 대열에 합류했다. 전력설비와 조선·에너지 관련 종목들도 시장의 주목을 받았다.... ",0.9,에스앤에스텍,0.3,Positive,Medium,Short-term,Fact,반도체,Watch,"신고가 경신은 긍정적이지만, 시장 전반의 랠리 흐름에 편승한 것으로 판단되어 신중한 접근이 필요함"
101490,에스앤에스텍,"코스닥 외국인, 알테오젠·보로노이 싹쓸이 매수…주도주 교체 신호탄인...",2026-02-23 16:12,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431462,"ISC, 이오테크닉스, 유진테크, 리노공업, 선익시스템 등은 순매수 상위에 포함된 반면, 주성엔지니어링, 테크윙, 하나마이크론, 동진쎄미켐, 제주반도체, 에스앤에스텍, 피에스케이 등은 순매도 상위에 이름을 올렸다. 업황... ",0.7,에스앤에스텍,-0.3,약간 부정적,Medium,Short-term,Fact,"반도체, 외국인 수급",Watch,"외국인 순매도 상위 종목에 포함되어 단기적으로 주가에 부정적 영향이 예상되나, 추이를 지켜볼 필요가 있음."
180400,DXVX,대웅제약의 야망 '1품 1조'… K-신약으로 글로벌 심장 뚫는다,2026-02-23 14:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431405,"의약품 유통 플랫폼 블루엠텍과 대형 화학사 LG화학, 정밀 의학 전문 DXVX가 내림세를 보이고 있으며, HLB펩과 HLB제약, 종근당도 소폭 하락세를 나타낸다. 최근 급등했던 삼천당제약은 차익 실현 매물이 쏟아지며 4.8% 넘게... ",0.7,DXVX,-0.3,Negative,Low,Short-term,Fact,"의약품 유통, 하락세",Watch,DXVX가 하락세를 보이고 있어 단기적으로 관망이 필요함
180400,DXVX,"비타500의 기적 넘어 '2조 클럽' 정조준… 광동제약, 제약·음료 쌍끌이...",2026-02-22 10:18,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431102,이어 유전체 분석과 바이오 신약 개발을 병행하는 DXVX와 글로벌 바이오 소재 기업으로 거듭난 LG화학이 동반 상승했다. 패치형 치료제 등 제형 변화를 꾀하는 신신제약과 주사제 공급 계약 모멘텀을 보유한... ,0.7,DXVX,0.3,Positive,Low,Short-term,Fact,"유전체 분석, 바이오 신약 개발",Watch,"DXVX가 유전체 분석 및 바이오 신약 개발과 관련되어 언급되어 긍정적이지만, 상승폭이 크지 않아 관망 필요."
180400,DXVX,"DXVX, '한국형 ARPA-H' 2단계 최종 선정…mRNA 상온 안정화 기술력 입증",2026-02-19 14:26,http://www.biotimes.co.kr/news/articleView.html?idxno=27126,신약 개발 및 혁신 진단 기업 디엑스앤브이엑스(DXVX)는 자사가 참여한 컨소시엄(주관 포항공과대학교)이... 특히 DXVX의 mRNA 상온 안정화 기술이 국가 백신 비축 전략의 핵심 요소로 활용될 가능성을 시사한다는... ,0.7,DXVX,0.7,Positive,Medium,Mid-term,Fact,"mRNA, 백신, 상온 안정화 기술",Watch,"mRNA 상온 안정화 기술력 입증으로 긍정적이지만, 실제 매출 기여까지는 시간이 필요함"
010120,LSELECTRIC,"슈퍼사이클 업은 전기株, 폭발적인 수주에 '불기둥'",2026-02-23 17:44,https://n.news.naver.com/mnews/article/008/0005321081?sid=101,"변압기, 차단기 등 전력산업 핵심 설비를 생산하고 있는 효성중공업과 LS ELECTRIC 역시 이날 장중 52주 신고가를 경신했다. 효성중공업은 전 거래일 대비 11만1000원(4.22%) 상승한 274만4000원, LS ELECTRIC은 3만1000원(4.49... ",0.85,LSELECTRIC,0.6,Positive,Medium,Mid-term,Fact,"전력설비, 변압기, 차단기, 슈퍼사이클",Watch,"전력 설비 슈퍼사이클로 인한 수주 증가 기대감으로 주가 상승 가능성이 있으나, 단기적인 급등에 대한 주의가 필요함"
244920,에이플러스에셋,"더존비즈온 ,공개매수 돌입…올해 첫 성공 사례될까",2026-02-23 14:58,http://www.seoulwire.com/news/articleView.html?idxno=707794,지난해 12월 얼라인파트너스는 에이플러스에셋의 주가가 급등하자 이에 대한 공개매수가를 기존 8000원에서 9000원으로 상향 조정하기도 했다. 아울러 공개매수가 산정은 일정 기간의 시가를 기준으로 하므로 장기... ,0.7,에이플러스에셋,0.3,Positive,Medium,Short-term,Disclosure,공개매수,Watch,더존비즈온의 공개매수 진행에 따라 단기적인 주가 변동성이 예상되므로 관망 필요.
244920,에이플러스에셋,[주간 보험 이슈] 보험사에도 행동주의 펀드 목소리…얼라인파트너스 D...,2026-02-22 09:44,http://www.fntimes.com/html/view.php?ud=2026021214500696668a55064dd1_18,"작년 JB금융지주를 흔들었던 행동주의 펀드 얼라인파트너스가 DB손해보험, 에이플러스에셋에도 주주제안을 하며 보험사에도 움직임을 보이고 있다. 22일 보험업계에 따르면, 얼라인파트너스는 DB손해보험에 공개서한을... ",0.7,에이플러스에셋,0.3,Slightly Positive,Medium,Mid-term,Rumor,"행동주의 펀드, 주주제안",Watch,행동주의 펀드의 주주제안 움직임은 중장기적으로 기업 가치에 긍정적/부정적 영향을 줄 수 있어 관찰 필요.
244920,에이플러스에셋,"인카금융·영진에셋, 1월 매출 증가율 '최고'",2026-02-22 07:44,http://www.fins.co.kr/news/articleView.html?idxno=107657,"굿리치(38억8,000만원), 영진에셋(33억4,000만원), 에이플러스에셋(32억1,000만원), KGA에셋(31억6,000만원)은 30억원대에서 순위 경쟁을 벌렸다. 특히 영진에셋은 지난해 1월 22억9,000만원에 비해 46% 폭증했다.... ",0.7,에이플러스에셋,0.3,약간 긍정,Low,Short-term,Fact,매출 증가,Watch,"에이플러스에셋의 1월 매출이 증가했지만, 경쟁사들과 유사한 수준이며, 영진에셋의 성장률이 더 높아 에이플러스에셋에 대한 영향은 제한적임."
123750,알톤,800회 충전에도 '안심' 전기자전거,2026-02-23 16:06,https://n.news.naver.com/mnews/article/009/0005640587?sid=101,"알톤, LMFP 배터리 자전거 자전거 전문기업 알톤이 국내 자전거업계 최초로 리튬망간인산철(LMFP) 배터리를 적용한 전기자전거를 상용화하며 차세대 전기자전거 시장 공략에 속도를 낸다. 알톤은 열 안정성과 수명... ",0.9,알톤,0.6,Positive,Medium,Mid-term,Fact,"LMFP 배터리, 전기자전거",Watch,"알톤이 LMFP 배터리 전기자전거를 상용화하여 긍정적이지만, 시장 반응을 지켜볼 필요가 있음"
123750,알톤,"잡초에 주목한 괴짜 식물학자 ""칭찬만으론 배가 고픕니다""[인물로 본 세...",2026-02-21 10:04,https://n.news.naver.com/mnews/article/002/0002428683?sid=104,"실패를 딛고 실리를 챙긴 윌리엄 커티스의 위대한 유산 마구간지기에게 배운 식물학, 주류학계에 던진 출사표 1746년 1월 11일, 영국 햄프셔의 작은 마을 알톤에서 태어난 윌리엄 커티스(William Curtis, 1746-1799)의 출발은... ",0.7,알톤,0.0,Neutral,Low,Long-term,Fact,,Ignore,기사 내용이 알톤 종목 자체와 직접적인 관련이 없어 투자 판단에 영향을 미치지 않음
123750,알톤,‘실적 씽씽’ 삼천리·알톤…전기자전거 앞세워 수익성 개선,2026-02-19 05:00,https://www.etoday.co.kr/news/view/2557115,"이투데이=서이원 기자 | 삼천리자전거, 견조한 성장세…신제품 런칭 확대도 알톤, 영업익 흑자 전환…전기자전거 비중 70% 목표 국내 자전거업계 대표 주자인 삼천리자전거와 알톤이 지난해 호실적을 달성했다. 두 회사... ",0.7,알톤,0.6,Positive,Medium,Mid-term,Earnings,전기자전거,Watch,"알톤의 영업이익 흑자 전환 및 전기자전거 판매 비중 증가 목표는 긍정적이나, 시장 상황을 지켜볼 필요가 있음"
049800,우진플라임,[민선 9기 인천시장의 숙제] '정무적 리더십'이 규제 역차별 해소 열쇠,2026-02-23 19:40,https://www.joongboo.com/news/articleView.html?idxno=363717900,"유영석 인천상공회의소 경제진흥실장은 과거 우진플라임의 충북 이전 사례를 언급하며 ""인천이 수도권 프레임에 갇혀 유망 기업을 놓치지 않으려면, 차기 시장은 강화·옹진 등 접경지역과 경제자유구역에 대한 규제... ",0.7,우진플라임,-0.3,약간 부정적,Medium,Mid-term,Fact,"규제, 수도권 규제, 지방 이전, 투자 환경",Watch,"인천시의 규제 환경으로 인해 기업 유치에 어려움이 있을 수 있다는 내용으로, 중장기적으로 우진플라임에 약간 부정적인 영향을 줄 수 있음"
049800,우진플라임,"(주)우진플라임, 현대자동차(주)와 ‘클린폼’ 기술 검증",2026-02-23 17:30,http://robotzine.co.kr/entry/277241,이에 우진플라임(주)은 ‘클린폼(Clean-Foam)’을 통해 이러한 한계를 극복하고 있다. 본지는 우진플라임(주)이 현대자동차(주)와의 기술 검증 사례를 통해 해당 공법의 기술적 의미와 산업적 확장성을 살펴본다.... ,0.7,우진플라임,0.3,Positive,Medium,Mid-term,Fact,"클린폼, 현대자동차, 기술 검증",Watch,"현대자동차와의 클린폼 기술 검증은 긍정적이나, 추가적인 산업 확장성 확인이 필요함."
049800,우진플라임,"기계 상장기업 브랜드평판 2월 빅데이터 분석... 1위 두산에너빌리티, ...",2026-02-23 07:20,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431187,"코메론, 케이피에프, 동일금속 , 부스타, 화천기공, 씨에스베어링, 이엔플러스, 넥스턴앤롤코리아, 디와이피엔에프, 신진에스엠, 프리엠스, 아세아텍, 우진플라임, 에쎈테크, 아스플로, 티에스넥스젠 이다.",0.7,우진플라임,0.0,Neutral,Low,Short-term,Fact,,Ignore,"브랜드 평판 순위에 따른 단순 언급으로, 투자에 미치는 영향이 미미하다고 판단됨"
010690,화신,KBI메탈·태양금속 주가 가속페달… 글로벌 완성차 공급망 확대 기대감...,2026-02-23 18:30,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431508,"변속기 기어 전문 디아이씨, 차체 부품사 화신, 접속반 제조의 한국단자가 3%대 견조한 오름세를 나타냈다.... 가공의 화신정공, 브레이크의 상신브레이크, 밸브 전문 유니크, 배터리 케이스의 삼기가 상승세를 이어갔다.... ",0.7,화신,0.3,Positive,Medium,Short-term,Fact,"자동차 부품, 글로벌 공급망",Watch,글로벌 완성차 공급망 확대 기대감에 따른 자동차 부품주 상승세 관찰 필요
010690,화신,"자동차부품 관련주, '밝고 화창' 에이치엠넥스·영흥·태양금속·KBI메탈...",2026-02-23 18:16,http://www.finomy.com/news/articleView.html?idxno=250134,"디아이씨, 화신, SG&G, 케이비아이동국실업, 삼보모터스, 아진산업, 한일단조는 상승했다. 에이치엠넥스와... 디아이씨와 화신과 SG&G는 전 거래일 대비 각각각 380원, 420원, 70원 오른 1만410원과 1만3110원 그리고 2315원에... ",0.7,화신,0.2,약간 긍정,Low,Short-term,Fact,자동차부품,Watch,"화신의 주가 상승에 대한 단기적 긍정적 언급이 있지만, 전반적인 영향력은 낮음."
010690,화신,이젠 '맨유 금쪽이' 아니다… '승부욕의 화신'이 된 베티스 스타 안토니...,2026-02-23 17:53,https://m.sports.naver.com/wfootball/article/343/0000140469,레알 베티스로 이적한 이후 완전히 달라진 모습이다. 맨체스터 유나이티드에서 힘든 시기를 보내다 라 리가 무대에서 재평가를 받고 있는 브라질 축구 국가대표 공격수 안토니가 강한 승부욕을 드러냈다. 안토니가... ,0.7,화신,0.0,Neutral,Low,Ignore,Rumor,"Sports, Athlete",Ignore,기사 내용이 화신이라는 종목과 관련이 없어 투자 판단에 영향을 미치지 않음.
014910,성문전자,2월 20일 주식시장 주요공시,2026-02-23 08:26,https://www.catchnews.kr/news/articleView.html?idxno=120856,"98%) 규모 공급계약(ESMIL 전극3호/전극4호 코터설비 설치비 열류급배기) 체결(계약기간:2026-02-18~2026-12-31) ▶성문전자, 2025년 연결기준 매출액 537.16억원(전년대비 +11.76%), 영업이익 16.73억원(전년대비... ",0.7,성문전자,0.3,약간 긍정적,Medium,Mid-term,Disclosure,"설비 투자, 매출 증가, 영업이익 증가",Watch,"공급 계약 체결 및 매출, 영업이익 증가로 인해 긍정적이지만, 계약 기간과 규모를 고려하여 관망 필요."
014910,성문전자,"전기차 부활 신호탄?... 글로벌에스엠·휴맥스, 충전 인프라 기대감에 ...",2026-02-23 06:24,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431181,"포스코스틸리온, 삼화콘덴서, 삼화전기가 5% 내외로 올랐으며, 필름 콘덴서 소재의 성문전자와 철강 가공의 대창스틸도 상승했다. 전고체 배터리 장비사 씨아이에스와 수중 펌프의 지엠비코리아, 배터리 캔 제조사... ",0.7,성문전자,0.2,Slightly Positive,Low,Short-term,Fact,"전기차, 충전 인프라",Watch,"전기차 충전 인프라 관련 기대감으로 소폭 상승했지만, 영향력은 제한적일 수 있음"
014910,성문전자,"전기차 관련주, '봄날의 햇살' 글로벌에스엠·휴맥스·삼영·한일단조·...",2026-02-21 00:16,http://www.finomy.com/news/articleView.html?idxno=250010,"이외에 한국앤컴퍼니, 코스텍시스, 네오티스, 포스코스틸리온, 삼화콘덴서, 삼화전기, 성문전자, 대창스틸, 지엠비코리아, 상신이디피, LS ELECTRIC, 명신산업, 아모그린텍, SNT모티브, 우신시스템, 파워로직스, 엔켐... ",0.7,성문전자,0.0,Neutral,Low,Short-term,Fact,전기차,Watch,전기차 테마 관련주 언급에 따른 단기적 영향 미미
005440,현대지에프홀딩스,[상대강도과열 종목] 대형주와 우선주 동반 급등…시장 체력 시험대,2026-02-23 19:54,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431540,"비츠로시스, 체리부로, 제일연마, TBH글로벌, SGC E&C, 현대지에프홀딩스, 우성, 삼영무역, 오파스넷, 퍼스텍, 넥센, 롯데손해보험도 동반 상승했다. 태양금속우, 동부건설, 누리플렉스, 일성아이에스, 유성티엔에스... ",0.7,현대지에프홀딩스,0.1,Neutral,Low,Short-term,Fact,"시장 변동성, 주가 상승",Watch,"다수의 종목과 함께 상승 언급되어 현대지에프홀딩스에 대한 직접적인 정보는 부족하지만, 긍정적 흐름을 나타낼 수 있어 관망 필요."
005440,현대지에프홀딩스,[이격도과열 종목] 보험·증권·건설·바이오 일제히 급등…순환매 아닌...,2026-02-23 19:50,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431539,"노루홀딩스, 현대지에프홀딩스, 우성도 과열권에 이름을 올렸다. 삼표시멘트, 삼영무역, 퍼스텍, 큐캐피탈, 넥센, 롯데손해보험, 동부건설, 누리플렉스, 포바이포, 일성아이에스, 유성티엔에스, LG전자, 두산, 삼진식품... ",0.7,현대지에프홀딩스,0.0,Neutral,Low,Short-term,Rumor,"순환매, 과열",Watch,"단순 과열 종목 언급으로, 뚜렷한 투자 방향성을 제시하기 어렵다."
005440,현대지에프홀딩스,"현대그린푸드, 주주환원 확대에도 PBR 1배 달성 아직…밸류업 시험대",2026-02-23 16:20,https://n.news.naver.com/mnews/article/293/0000079777?sid=101,"현대그린푸드가 인적분할을 통해 현대지에프홀딩스 체제로 전환한 이후 역대 최대 실적을 이어가며 자사주 취득과 소각, 감자, 배당 등 다양한 주주환원 정책을 추진하고 있다. 다만 이러한 노력에도 불구하고 주가는... ",0.7,현대지에프홀딩스,0.0,Neutral,Medium,Mid-term,Fact,"주주환원정책, PBR, 밸류업",Watch,주주환원 노력에도 PBR 개선이 미미하여 관망 필요.
417840,저스템,"저스템, 지난해 매출 483억원...창사이래 최대",2026-02-23 17:36,https://www.thelec.kr/news/articleView.html?idxno=52625,"반도체 습도제어솔루션 기업 저스템이 지난해 창사 이래 최대 실적을 올렸다고 23일 밝혔다. 이날 저스템은 2025년 매출 483억원, 영업이익 46억원을 달성했다고 공시했다. 이는 전년 대비 각각 약 24%, 200% 증가한... ",0.7,저스템,0.6,Positive,Medium,Short-term,Earnings,"반도체, 습도제어솔루션",Watch,"창사 이래 최대 매출액 달성으로 단기적인 긍정적 영향을 줄 수 있지만, 추세 확인이 필요함"
417840,저스템,"‘삼성·SK·마이크론 마음 사로잡은 이 기업’…저스템, 반도체 습도 잡...",2026-02-23 15:26,https://n.news.naver.com/mnews/article/021/0002772593?sid=101,"저스템 본사 전경. 저스템 제 반도체 습도제어 솔루션 전문기업 저스템이 반도체 슈퍼사이클(초호황)에 힘입어 지난해 창사 이래 최대 실적을 올렸다. 저스템은 지난해 매출액 483억 원, 영업이익 46억 원을 달성했다고... ",0.7,저스템,0.6,Positive,Medium,Mid-term,Earnings,"반도체, 습도제어, 슈퍼사이클",Watch,"최대 실적 달성으로 긍정적이지만, 습도 제어 솔루션이라는 제한적인 분야에 대한 추가적인 분석이 필요함."
417840,저스템,"저스템, 작년 매출 전년比 24.7% 증가 '역대 최대'",2026-02-23 15:10,https://n.news.naver.com/mnews/article/092/0002411437?sid=105,"반도체 습도제어솔루션 기업 저스템이 2025년 창사이래 최대 실적을 달성했다. 저스템은 23일 손익구조 30% 이상 변동공시를 통해 2025년 매출 483억원을 기록했다고 공시했다. 이는 전년 대비 24.7% 증가한 수준으로, 역대... ",0.7,저스템,0.6,Positive,Medium,Short-term,Earnings,"반도체 습도제어, 매출 증가",Watch,"매출 증가 소식이지만, 단기적인 영향에 그칠 수 있으므로 신중한 접근이 필요함"
036170,에이치엠넥스,[오늘의 코스닥 · 2월 23일] 금일 상승주 TOP 10…1위 현대바이오,2026-02-23 22:12,http://www.newsbrite.net/news/articleView.html?idxno=196559,"유투바이오(221800)는 +29.79%의 등락률을 기록하며 24,750원에 거래되었다. 에이치엠넥스(036170)는 +29.76%로 2,250원에 마감했으며, 시지메드텍(056090)은 +27.11%의 등락률을 보이며 2,930원에 거래를 마쳤다.",0.7,에이치엠넥스,0.6,Positive,Medium,Short-term,Fact,"상승, 코스닥",Watch,"에이치엠넥스의 당일 주가 급등은 단기적인 긍정적 신호이지만, 추가적인 분석이 필요함"
036170,에이치엠넥스,[상한가 종목] 미래에셋생명-삼화콘덴서 이어 현대바이오-현대ADM 등 상...,2026-02-23 21:30,http://www.econonews.co.kr/news/articleView.html?idxno=428455,"옵투스제약, 에이치엠넥스, 예선테크가 차지했다. 23일 코스피 시장에서 삼화콘덴서는 29.99%(1만3150원)... 옵투스제약, 에이치엠넥스, 예선테크로 나타났다. 현대바이오는 29.99%(4100원) 오른 1만7770원에 장을... ",0.7,에이치엠넥스,0.5,Positive,Medium,Short-term,Fact,상한가,Watch,상한가 기록에 따른 단기적 관심 유도 가능성 존재
036170,에이치엠넥스,[이격도과열 종목] 보험·증권·건설·바이오 일제히 급등…순환매 아닌...,2026-02-23 19:50,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431539,"한국거래소에 따르면 이날 상한가로 직행한 종목은 대원전선우, 미래에셋생명, 삼화콘덴서, 대원전선, 현대바이오, 이지홀딩스, 옵투스제약, 현대ADM, SG세계물산, 에이엔피, 엠디바이스, 유투바이오, 에이치엠넥스... ",0.7,에이치엠넥스,0.3,Slightly Positive,Medium,Short-term,Fact,"급등, 순환매",Watch,"에이치엠넥스가 급등 종목에 포함되었으나, 순환매 가능성도 있어 관망 필요."
092870,엑시콘,"AI 반도체 필수 장비 다원넥스뷰, 초미세 패키징 시장의 '숨은 지배자'",2026-02-22 07:20,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431082,"50% 하락하며 숨 고르기에 들어갔고, 반도체 검사 소켓 전문 프로텍, 프로이천, 환경 제어 장비의 유니셈, 전공정 열처리 강자 HPSP, 환경 모니터링의 위드텍, 메모리 검사 장비의 엑시콘, 특수 화학물 공급 장비의... ",0.7,엑시콘,0.2,Slightly Positive,Medium,Mid-term,Fact,"반도체 검사 장비, 메모리 검사",Watch,"기사에서 엑시콘이 메모리 검사 장비 회사로 언급되었으나, 전반적인 시장 상황을 고려하여 신중한 접근이 필요함."
092870,엑시콘,"엔비디아도 주목한 기술력… 한미반도체, '하이브리드 본딩'으로 초격차...",2026-02-20 14:52,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430873,"씨앤지하이테크, 엑시콘, 한미반도체도 보합권에서 등락을 하고 있다. 글로벌 AI 반도체 열풍의 숨은 주역인 한미반도체는 고대역폭메모리(HBM) 핵심 장비 시장에서 독보적인 위상을 굳히고 있다. 설립 이후 반도체... ",0.7,엑시콘,0.0,Neutral,Low,Short-term,Fact,HBM,Watch,"엑시콘 주가에 대한 직접적인 언급은 없으며, 한미반도체 관련 HBM 언급으로 인해 엑시콘에 미치는 영향은 미미할 것으로 판단됨."
092870,엑시콘,"반도체 장비 관련주, '봄꽃만개' 엔투텍·유니테스트·테크윙·HPSP·SFA반...",2026-02-20 00:10,http://www.finomy.com/news/articleView.html?idxno=249923,"이외에 피에스케이홀딩스, 유진테크, 제이스텍, 피에스케이, 엑시콘, 다원넥스뷰, 티에스이, 엘오티베큠... 엑시콘은 반도체 검사장비 업체로 반도체 테스트 장비 사업을 주력으로 영위하고 있다. 메모리 테스터... ",0.7,엑시콘,0.3,Positive,Medium,Mid-term,Fact,"반도체, 테스트 장비",Watch,반도체 장비 섹터 전반의 긍정적 흐름 언급 및 엑시콘의 사업 내용 제시
